steps,timestamp,x_pos,y_pos,z_pos,x_vel,y_vel
3849,259.817774,0.3314289,2.0778353,-1.0181963,0.020855378,-0.05189299
3850,259.82515,0.33171415,2.077536,-1.0175241,0.020987025,-0.049984183
3851,259.837783,0.332088,2.0770383,-1.0167097,0.02117046,-0.05188754
3852,259.845212,0.3323718,2.0767288,-1.01609,0.019837545,-0.052777715
3853,259.857756,0.33270863,2.0761983,-1.0153551,0.016535386,-0.053789284
3854,259.865134,0.3329537,2.0758805,-1.0147593,0.014778817,-0.053160615
3855,259.87802899999997,0.33322313,2.0753658,-1.0140154,0.009982235,-0.051713232
3856,259.88525599999997,0.3334198,2.0750637,-1.0133744,0.00980349,-0.05175067
3857,259.89775,0.33365446,2.07457,-1.0125321,0.008981539,-0.050340004
3858,259.90525199999996,0.33383802,2.0742788,-1.0118487,0.0071941214,-0.050942793
3859,259.917758,0.33403358,2.0737789,-1.0110044,0.006157023,-0.05078288
3860,259.92510599999997,0.33420458,2.0734963,-1.0103148,0.0070830244,-0.048771035
3861,259.93775,0.3344204,2.073034,-1.0094814,0.0089878915,-0.048584927
3862,259.945203,0.33461568,2.0727577,-1.0087749,0.01061054,-0.04974495
3863,259.957714,0.3348721,2.072271,-1.0078254,0.011625864,-0.05134582
3864,259.96509299999997,0.33507866,2.07198,-1.0070162,0.010735222,-0.050853144
3865,259.978001,0.33532223,2.0715048,-1.0059267,0.010471656,-0.048050653
3866,259.98508499999997,0.33552888,2.0712411,-1.0050714,0.012244241,-0.04768695
3867,259.997699,0.33582827,2.0707843,-1.0040013,0.016902624,-0.049474668
3868,260.005234,0.3360924,2.0705023,-1.0031803,0.019579655,-0.05050887
3869,260.017691,0.33646932,2.0700119,-1.002176,0.022135386,-0.05079284
3870,260.02506999999997,0.33676538,2.069726,-1.0014038,0.02152115,-0.050755803
3871,260.037983,0.337142,2.06925,-1.0004417,0.0205789,-0.048011802
3872,260.045125,0.3374296,2.0689929,-0.9996867,0.02085207,-0.046212323
3873,260.05767,0.33782598,2.068577,-0.99883205,0.023747398,-0.04337812
3874,260.065068,0.33814108,2.0683482,-0.9981901,0.023186484,-0.043699875
3875,260.077949,0.33852535,2.0679295,-0.99744076,0.018675197,-0.0459961
3876,260.08504899999997,0.33879465,2.0676794,-0.99680775,0.016508056,-0.045608293
3877,260.09765699999997,0.3391062,2.0672688,-0.99602795,0.012916839,-0.04319125
3878,260.105272,0.33933163,2.0670521,-0.9953446,0.010749423,-0.04021135
3879,260.117665,0.3395907,2.066707,-0.99452704,0.010485617,-0.038604397
3880,260.12503399999997,0.33981818,2.06651,-0.99393237,0.0130524635,-0.040220745
3881,260.137657,0.34012935,2.0661216,-0.9933436,0.016248,-0.043990128
3882,260.145146,0.3403896,2.0658834,-0.9928793,0.01488579,-0.045337547
3883,260.15763799999996,0.34067482,2.065458,-0.9923617,0.009674027,-0.045252547
3884,260.165018,0.34087023,2.0652137,-0.9919006,0.0057732305,-0.045085825
3885,260.17792299999996,0.34105524,2.0648081,-0.9913415,0.0029515054,-0.042055734
3886,260.185018,0.34121412,2.0645914,-0.9908626,0.0032935622,-0.041073892
3887,260.197631,0.3414128,2.0642068,-0.99038726,0.006923392,-0.04345458
3888,260.20501,0.34160298,2.0639663,-0.990013,0.0068343743,-0.045573935
3889,260.213982,0.34179074,2.063714,-0.98964864,0.0056019262,-0.046287604
3890,260.224993,0.34198475,2.0632737,-0.989251,0.0049595307,-0.045432813
3891,260.23762,0.34218526,2.0628598,-0.9888134,0.0051367767,-0.04329329
3892,260.245068,0.34236133,2.0626314,-0.9883825,0.0052865185,-0.042072043
3893,260.257607,0.34258014,2.0622475,-0.98788536,0.0087544,-0.041489813
3894,260.264976,0.34279874,2.0620205,-0.987479,0.011698439,-0.04287264
3895,260.27788599999997,0.34308168,2.0615928,-0.98702896,0.011973542,-0.04684769
3896,260.284989,0.3433113,2.0613244,-0.98661983,0.010768426,-0.04733769
3897,260.297582,0.34355095,2.0608652,-0.98613554,0.005744944,-0.047242202
3898,260.305125,0.34372488,2.0606039,-0.98568034,0.003675836,-0.04484544
3899,260.317586,0.34390834,2.0601895,-0.98514605,0.0035761055,-0.04243329
3900,260.328962,0.34409922,2.0597782,-0.9846878,0.004803384,-0.044509917
3901,260.33757099999997,0.34428418,2.0595171,-0.98433334,0.0050165695,-0.046780642
3902,260.345073,0.34446442,2.05924,-0.98399633,0.0044632656,-0.047341876
3903,260.357549,0.34464183,2.0587795,-0.9836403,0.0006842308,-0.046285875
3904,260.364936,0.3447754,2.058517,-0.9833088,-0.0028452598,-0.044307612
3905,260.377814,0.34486362,2.0580964,-0.9829767,-0.005818334,-0.04225006
3906,260.38496299999997,0.34496352,2.0578601,-0.9827185,-0.0047331727,-0.041173782
3907,260.39755199999996,0.3450517,2.0574481,-0.9825546,-0.005001351,-0.04455168
3908,260.40492,0.345148,2.057177,-0.98233885,-0.0068588904,-0.04628571
3909,260.41753,0.34519103,2.0567224,-0.98207766,-0.009450303,-0.044319537
3910,260.425542,0.34525475,2.0564692,-0.98177344,-0.01144385,-0.04208525
3911,260.436911,0.345261,2.0560641,-0.98140717,-0.009605638,-0.040431548
3912,260.444909,0.34534797,2.0558336,-0.9810572,-0.0032885994,-0.038668945
3913,260.457525,0.34547842,2.0554512,-0.9806922,0.0002795575,-0.040366914
3914,260.464895,0.3456157,2.0552046,-0.98036027,-0.0004953161,-0.042478178
3915,260.477798,0.34572875,2.0547752,-0.97995824,-0.0035886574,-0.04198303
3916,260.488886,0.3458155,2.054398,-0.979547,-0.004608373,-0.03501888
3917,260.497495,0.34591097,2.0542061,-0.9791924,-0.0057640006,-0.034338873
3918,260.505089,0.3460041,2.0540133,-0.9788803,-0.0044047288,-0.03424126
3919,260.517504,0.3460837,2.0536673,-0.9786494,-0.005667712,-0.037243713
3920,260.524873,0.34616274,2.0534482,-0.9784499,-0.008171575,-0.037526544
3921,260.537504,0.3461674,2.053085,-0.978244,-0.0132472,-0.035520673
3922,260.54498,0.34619,2.0528953,-0.9780115,-0.014247258,-0.03163046
3923,260.557483,0.3461575,2.0526161,-0.97779673,-0.012389977,-0.029219178
3924,260.56485599999996,0.34620917,2.0524595,-0.97761256,-0.007853901,-0.029696345
3925,260.577753,0.3462477,2.052161,-0.9775335,-0.009318998,-0.034353737
3926,260.589489,0.3462443,2.0518067,-0.9774676,-0.013611457,-0.037257835
3927,260.596853,0.34626547,2.0515912,-0.97731274,-0.014277231,-0.035927378
3928,260.60484199999996,0.34628552,2.0513902,-0.97713494,-0.01275315,-0.032953613
3929,260.617455,0.34628206,2.0510783,-0.97693735,-0.010826656,-0.03204835
3930,260.624842,0.346327,2.0508955,-0.9767388,-0.009931717,-0.03175052
3931,260.637738,0.3463429,2.05059,-0.9766319,-0.009585904,-0.032025363
3932,260.64482699999996,0.34639242,2.0503962,-0.97653335,-0.0099942135,-0.03424869
3933,260.657448,0.34639257,2.0500543,-0.97650963,-0.0121632395,-0.034277137
3934,260.66481799999997,0.3464138,2.0498602,-0.9764421,-0.014740797,-0.031897623
3935,260.677724,0.34632555,2.0495632,-0.9764763,-0.020922199,-0.029453574
3936,260.68544199999997,0.34628257,2.049402,-0.9764512,-0.022525601,-0.029258125
3937,260.696799,0.34614363,2.0491183,-0.97657484,-0.021736523,-0.030255059
3938,260.704809,0.34610176,2.0489395,-0.9766116,-0.01996775,-0.031435277
3939,260.71741299999996,0.34600505,2.0486255,-0.97671664,-0.018067064,-0.032082673
3940,260.724791,0.34598976,2.0484397,-0.97665393,-0.016927453,-0.030886052
3941,260.73769899999996,0.34592673,2.0481586,-0.9765825,-0.014570991,-0.02768423
3942,260.74478899999997,0.34593984,2.0480087,-0.97643703,-0.013632251,-0.026474845
3943,260.757401,0.34591368,2.0477626,-0.97631925,-0.012149231,-0.026761945
3944,260.764792,0.34594023,2.0476065,-0.9762015,-0.012447376,-0.028620765
3945,260.77767,0.34591642,2.0473273,-0.97616565,-0.012662647,-0.02928321
3946,260.784772,0.34593555,2.0471632,-0.97610915,-0.013915992,-0.028209085
3947,260.79738199999997,0.34586346,2.0468986,-0.97610706,-0.019835958,-0.027339349
3948,260.804794,0.34581605,2.046757,-0.97600937,-0.023171823,-0.025007006
3949,260.817369,0.34564072,2.0465379,-0.97595525,-0.026974108,-0.023789005
3950,260.82476199999996,0.3455505,2.0464163,-0.9758797,-0.027003676,-0.023729717
3951,260.837646,0.34536034,2.046195,-0.9758889,-0.025949692,-0.024976017
3952,260.844745,0.34529078,2.046067,-0.9758406,-0.022838539,-0.024149045
3953,260.857353,0.34516934,2.0458553,-0.9758399,-0.01996266,-0.023093062
3954,260.864734,0.34513786,2.0457368,-0.9757358,-0.019816348,-0.02381743
3955,260.877641,0.34501934,2.0455334,-0.9756027,-0.021542735,-0.02216589
3956,260.884734,0.34496915,2.0454335,-0.97542405,-0.022333255,-0.02052196
3957,260.897334,0.34485108,2.0452733,-0.97525,-0.017994141,-0.019271554
3958,260.904886,0.3448402,2.0451853,-0.9750841,-0.016688041,-0.021355197
3959,260.917336,0.3447623,2.04498,-0.97492355,-0.018349474,-0.02511376
3960,260.924711,0.34473565,2.0448549,-0.97473705,-0.020036167,-0.024522224
3961,260.937336,0.34460863,2.044656,-0.9745221,-0.022815483,-0.02210146
3962,260.94480899999996,0.34454668,2.044558,-0.9742778,-0.024499105,-0.02110176
3963,260.957332,0.34437302,2.0444014,-0.9739757,-0.025869025,-0.018032242
3964,260.964717,0.34429324,2.044333,-0.97376305,-0.025646212,-0.018692456
3965,260.977593,0.3441243,2.0441704,-0.97365016,-0.024587467,-0.021149347
3966,260.984699,0.34405312,2.0440702,-0.97356415,-0.025510145,-0.023012867
3967,260.997295,0.34384853,2.0438788,-0.97353655,-0.031316288,-0.021824349
3968,261.004838,0.3437056,2.0437918,-0.9734428,-0.036320228,-0.019414904
3969,261.01732499999997,0.3433788,2.0436547,-0.9733487,-0.039234236,-0.01692422
3970,261.02468,0.34319174,2.0436072,-0.9732179,-0.039315157,-0.014395006
3971,261.037292,0.34283584,2.0435188,-0.9731599,-0.041026205,-0.015112282
3972,261.044784,0.34263617,2.0434732,-0.9730804,-0.040217817,-0.016222175
3973,261.057279,0.34229574,2.0433528,-0.9730543,-0.037568692,-0.017825736
3974,261.068653,0.3419824,2.0432198,-0.9729869,-0.03578131,-0.017537488
3975,261.07761,0.34182462,2.0431676,-0.9728428,-0.03540099,-0.016892435
3976,261.088642,0.34152585,2.0430632,-0.97264177,-0.034911107,-0.0140529955
3977,261.096627,0.3413728,2.0430384,-0.9724389,-0.03308663,-0.012378722
3978,261.10560799999996,0.34124762,2.0430284,-0.9722678,-0.029092807,-0.012355439
3979,261.116627,0.34104076,2.042949,-0.97217727,-0.026738685,-0.01519694
3980,261.125255,0.34094414,2.0429087,-0.972089,-0.028661318,-0.016951526
3981,261.136625,0.34067553,2.0427952,-0.9720297,-0.037218343,-0.015940245
3982,261.145241,0.340491,2.042763,-0.9719307,-0.039504793,-0.014514031
3983,261.156612,0.34013763,2.0426915,-0.9718728,-0.039759934,-0.012065709
3984,261.16936699999997,0.339799,2.0426483,-0.97186154,-0.037915636,-0.010900119
3985,261.176767,0.33962703,2.04265,-0.9718683,-0.036501054,-0.011138806
3986,261.189253,0.33932084,2.0425982,-0.9720631,-0.036328632,-0.01375981
3987,261.196593,0.33915278,2.0425737,-0.9721681,-0.037317008,-0.014838195
3988,261.208794,0.33881214,2.0424907,-0.97241306,-0.039934617,-0.013985019
3989,261.21720999999997,0.3386236,2.0424836,-0.9725105,-0.03877251,-0.01146603
3990,261.22459,0.33844453,2.042486,-0.97256637,-0.037010774,-0.0109818
3991,261.237213,0.33814695,2.0424478,-0.9727007,-0.033694495,-0.011311508
3992,261.24469899999997,0.33800587,2.0424454,-0.97276556,-0.03264047,-0.012794322
3993,261.257199,0.33775797,2.0423882,-0.972959,-0.030241769,-0.013155659
3994,261.264571,0.33765256,2.0423794,-0.9730467,-0.028137097,-0.013329815
3995,261.277464,0.33745372,2.0423176,-0.97321725,-0.027029565,-0.013323245
3996,261.28921299999996,0.3372524,2.042271,-0.97341883,-0.029486898,-0.012068852
3997,261.296556,0.33713773,2.0422776,-0.97352886,-0.031589217,-0.011118653
3998,261.305461,0.33701283,2.0423038,-0.97364956,-0.03303732,-0.008718083
3999,261.31654599999996,0.33673128,2.0423074,-0.97395504,-0.035595126,-0.007898483
4000,261.324545,0.336565,2.0423408,-0.9741798,-0.03782825,-0.008770448
4001,261.337447,0.33620945,2.0423229,-0.9745982,-0.04354794,-0.011574054
4002,261.348586,0.33577883,2.0422766,-0.9749719,-0.049232293,-0.012207503
4003,261.357154,0.33551374,2.0422897,-0.97516733,-0.05053135,-0.010330514
4004,261.36453,0.33524027,2.0423126,-0.975328,-0.05045046,-0.0092530595
4005,261.377436,0.3347836,2.0423229,-0.9755234,-0.0482191,-0.006508974
4006,261.38912899999997,0.33434603,2.0423536,-0.975704,-0.048336506,-0.0068883086
4007,261.396525,0.3340949,2.0424,-0.97582155,-0.047874827,-0.0073689665
4008,261.40466699999996,0.3338512,2.042439,-0.97595906,-0.045479517,-0.008043426
4009,261.417193,0.33348057,2.042441,-0.9762246,-0.039054077,-0.008988634
4010,261.428502,0.33315066,2.0424204,-0.9764955,-0.03856607,-0.011014519
4011,261.437418,0.33296692,2.0424309,-0.97663444,-0.041202243,-0.012878545
4012,261.449137,0.33258802,2.0423934,-0.9768133,-0.04465261,-0.0110540725
4013,261.45649399999996,0.33236152,2.0424216,-0.9768758,-0.045333605,-0.009212244
4014,261.468505,0.33195725,2.0424132,-0.9770292,-0.042845663,-0.010686354
4015,261.481149,0.33160135,2.0423791,-0.9772727,-0.04078175,-0.01360763
4016,261.488479,0.33140466,2.0423748,-0.97746474,-0.041879896,-0.0139891645
4017,261.496487,0.3311932,2.0423677,-0.9776872,-0.04392617,-0.013843352
4018,261.509218,0.33076957,2.0423017,-0.9780768,-0.049193766,-0.014808253
4019,261.516453,0.33049795,2.0422926,-0.9783076,-0.05210338,-0.013933886
4020,261.529072,0.32999957,2.0422523,-0.9786593,-0.05399426,-0.011610999
4021,261.536475,0.32970136,2.042271,-0.9788788,-0.054605644,-0.011139386
4022,261.549114,0.3291878,2.0422382,-0.97926253,-0.054209154,-0.0134170465
4023,261.560476,0.32867503,2.042182,-0.9796261,-0.054456953,-0.013622796
4024,261.56904499999996,0.3283866,2.0421839,-0.9798328,-0.0535731,-0.013920818
4025,261.577345,0.32810703,2.0421824,-0.98000914,-0.052348733,-0.014867101
4026,261.58448,0.32783434,2.042169,-0.98012596,-0.050652426,-0.015779449
4027,261.59650999999997,0.3273673,2.0420907,-0.98023486,-0.050837826,-0.014919626
4028,261.60920899999996,0.32688126,2.0420284,-0.9802851,-0.05278524,-0.013369336
4029,261.61641299999997,0.3265901,2.04203,-0.9803117,-0.053266842,-0.012734512
4030,261.62904,0.3260856,2.0419867,-0.9804257,-0.05334774,-0.012123809
4031,261.636433,0.3257833,2.0419908,-0.98051697,-0.05481012,-0.012820064
4032,261.645038,0.32546875,2.041991,-0.98064524,-0.056520015,-0.01394647
4033,261.656429,0.32489195,2.041916,-0.9808808,-0.061430015,-0.016004965
4034,261.669003,0.3242456,2.041829,-0.98106664,-0.067216426,-0.01508404
4035,261.676561,0.3238225,2.041817,-0.9811518,-0.069359444,-0.013824479
4036,261.684441,0.3233838,2.041815,-0.9812195,-0.070235446,-0.011595123
4037,261.69701399999997,0.32265604,2.0417807,-0.981319,-0.071113184,-0.011775098
4038,261.709358,0.3219425,2.0417428,-0.9814014,-0.06804244,-0.012115085
4039,261.716373,0.32153034,2.0417476,-0.98145086,-0.06523627,-0.012599475
4040,261.728989,0.32089648,2.0416958,-0.98152685,-0.060408045,-0.013825825
4041,261.736533,0.3205344,2.041686,-0.98155314,-0.059104953,-0.014385546
4042,261.74839399999996,0.3199384,2.041614,-0.9815287,-0.0585319,-0.013661179
4043,261.756975,0.31958926,2.0416121,-0.98149335,-0.057139687,-0.012782885
4044,261.768962,0.31902918,2.0415635,-0.9814774,-0.054322634,-0.013301672
4045,261.77653,0.31870893,2.0415506,-0.9815208,-0.05321218,-0.015876507
4046,261.788351,0.3181703,2.0414417,-0.98160297,-0.05433481,-0.018960282
4047,261.796967,0.317839,2.0413861,-0.9816665,-0.055589404,-0.020429298
4048,261.809244,0.3172595,2.0412493,-0.9817346,-0.059351925,-0.019960212
4049,261.820501,0.31663468,2.0411246,-0.98177475,-0.062232852,-0.017787008
4050,261.828958,0.31624407,2.041096,-0.98183537,-0.062360663,-0.016071294
4051,261.836511,0.3158531,2.0410728,-0.9819233,-0.06096473,-0.015288085
4052,261.84896,0.31523898,2.0409894,-0.98212475,-0.059160475,-0.017154494
4053,261.856315,0.3148667,2.0409486,-0.982329,-0.059258968,-0.018968696
4054,261.868922,0.31424987,2.040818,-0.9826278,-0.06071428,-0.02032029
4055,261.87647499999997,0.31385395,2.0407565,-0.9828512,-0.06275444,-0.01997318
4056,261.888957,0.31316617,2.040632,-0.9831329,-0.06753624,-0.01791287
4057,261.896298,0.31271234,2.0405967,-0.9833239,-0.06916632,-0.016284527
4058,261.909097,0.31197533,2.040504,-0.9835516,-0.06882262,-0.016606083
4059,261.9163,0.3115226,2.0404706,-0.9837403,-0.066959314,-0.017243594
4060,261.928905,0.31082854,2.040348,-0.98399836,-0.0637265,-0.019942649
4061,261.936452,0.31041706,2.040287,-0.9841971,-0.060784392,-0.019859511
4062,261.948957,0.3098057,2.0401485,-0.98440886,-0.055976048,-0.019449536
4063,261.956273,0.30944887,2.0400898,-0.9845748,-0.05440824,-0.019347992
4064,261.968887,0.30888572,2.039957,-0.98471785,-0.053503312,-0.019205049
4065,261.976445,0.30854064,2.0398993,-0.9848529,-0.053040147,-0.019117123
4066,261.989013,0.30799016,2.0397725,-0.98502916,-0.052088674,-0.01821626
4067,262.000253,0.3074466,2.0396461,-0.98528713,-0.052365094,-0.01865029
4068,262.009136,0.3071032,2.0395894,-0.98557705,-0.053702287,-0.019287601
4069,262.01624799999996,0.30674475,2.0395205,-0.9858705,-0.05515862,-0.020824395
4070,262.028873,0.30615833,2.0393605,-0.98622775,-0.056127258,-0.02096725
4071,262.036244,0.30577928,2.0392845,-0.9865227,-0.058103222,-0.02056175
4072,262.04486099999997,0.30538467,2.0392141,-0.9868077,-0.060060047,-0.019452924
4073,262.056245,0.3047276,2.0390809,-0.9871046,-0.062002998,-0.017378688
4074,262.068836,0.30405742,2.038962,-0.98749185,-0.06166845,-0.016751612
4075,262.076439,0.3036431,2.0389113,-0.987879,-0.060239907,-0.0173122
4076,262.084233,0.30323744,2.038849,-0.9883064,-0.058907162,-0.018980747
4077,262.096829,0.3026112,2.0386858,-0.9888807,-0.058306593,-0.022574078
4078,262.10914299999996,0.30197927,2.0384846,-0.98947173,-0.0590539,-0.024616186
4079,262.116214,0.30157408,2.0383735,-0.9899309,-0.059349086,-0.02378091
4080,262.128831,0.30092934,2.0381804,-0.99043536,-0.059282053,-0.02230807
4081,262.136372,0.30052134,2.0380821,-0.990823,-0.05901948,-0.022573076
4082,262.14818299999996,0.29988185,2.0378852,-0.99122876,-0.057307515,-0.022937614
4083,262.15680399999997,0.2994976,2.037781,-0.9916026,-0.054604866,-0.023125425
4084,262.168171,0.2989242,2.0375783,-0.9920175,-0.051860943,-0.023994965
4085,262.177077,0.298576,2.037462,-0.99239916,-0.050925653,-0.024959734
4086,262.184209,0.29822978,2.0373297,-0.9927592,-0.050178915,-0.026843265
4087,262.196799,0.29769728,2.0370736,-0.9931383,-0.049619045,-0.028424526
4088,262.208399,0.2971645,2.036814,-0.9935081,-0.049185168,-0.027091905
4089,262.216779,0.2968335,2.0366795,-0.9938632,-0.048931826,-0.02505196
4090,262.228156,0.2962976,2.0364585,-0.99424285,-0.05026012,-0.024086632
4091,262.236781,0.29595163,2.0363398,-0.99463123,-0.05126673,-0.023753343
4092,262.248136,0.29538712,2.0361235,-0.99508536,-0.052330907,-0.023971202
4093,262.25676999999996,0.29502591,2.0360026,-0.99555033,-0.052686848,-0.024008254
4094,262.26815,0.29444197,2.035775,-0.99609786,-0.054021332,-0.02537766
4095,262.277036,0.2940697,2.0356429,-0.9965897,-0.05360867,-0.02532226
4096,262.284149,0.2936951,2.0355034,-0.99706846,-0.053695027,-0.025928337
4097,262.296746,0.2930959,2.035269,-0.99760485,-0.05587773,-0.024692433
4098,262.308342,0.2924548,2.035036,-0.9980869,-0.059347667,-0.024799924
4099,262.316805,0.29203323,2.0349119,-0.99851024,-0.059268083,-0.0233351
4100,262.328102,0.2913809,2.0347068,-0.9989116,-0.05750138,-0.02155191
4101,262.336745,0.29097614,2.0346062,-0.99930406,-0.05645735,-0.020689819
4102,262.34810899999997,0.29034814,2.0344224,-0.9996994,-0.055811733,-0.020901922
4103,262.356719,0.2899571,2.034321,-1.0001127,-0.053638708,-0.020956801
4104,262.368107,0.2893822,2.034129,-1.0005496,-0.049313188,-0.02130195
4105,262.376989,0.28904212,2.0340252,-1.0010046,-0.047053423,-0.021082275
4106,262.38811499999997,0.2885298,2.0338326,-1.0014862,-0.045821298,-0.021535521
4107,262.396715,0.28820413,2.0337248,-1.0019535,-0.046107512,-0.02188133
4108,262.408281,0.28768393,2.0335152,-1.0024164,-0.04716098,-0.022980593
4109,262.416705,0.28734592,2.0333908,-1.0028418,-0.047571633,-0.023977628
4110,262.428071,0.28681,2.0331616,-1.0032362,-0.0480165,-0.023847455
4111,262.43681599999996,0.2864625,2.0330338,-1.0036399,-0.049032684,-0.0238731
4112,262.448093,0.2858929,2.0328097,-1.0040272,-0.052613158,-0.023460284
4113,262.45667199999997,0.2855002,2.0326812,-1.0044335,-0.055308644,-0.023496734
4114,262.468054,0.28486356,2.0324602,-1.0048205,-0.05635516,-0.02260084
4115,262.476968,0.28445387,2.0323431,-1.0052556,-0.055748943,-0.021620454
4116,262.488042,0.2838292,2.0321488,-1.0057355,-0.054110385,-0.020165304
4117,262.496666,0.2834363,2.0320482,-1.0062397,-0.053658523,-0.019496692
4118,262.50829899999997,0.28283232,2.031863,-1.0067918,-0.05289797,-0.019882204
4119,262.516656,0.28244638,2.0317569,-1.0073365,-0.05270578,-0.02017816
4120,262.52804399999997,0.28184846,2.0315633,-1.0079561,-0.052766297,-0.020308476
4121,262.53679999999997,0.2814593,2.0314524,-1.0085611,-0.052595213,-0.020489069
4122,262.548042,0.28085953,2.0312545,-1.0092673,-0.052416492,-0.020898595
4123,262.55663799999996,0.28047675,2.031135,-1.009908,-0.05174846,-0.021738071
4124,262.568023,0.27989215,2.0309143,-1.0106075,-0.05094759,-0.022892945
4125,262.576919,0.2795156,2.0307782,-1.011225,-0.05206724,-0.02329565
4126,262.58802299999996,0.2789088,2.03055,-1.0118624,-0.054403502,-0.022571908
4127,262.596617,0.2785084,2.030421,-1.0124311,-0.05454632,-0.021284265
4128,262.608226,0.27789798,2.030218,-1.0129862,-0.05241049,-0.02031062
4129,262.616623,0.27752766,2.0301008,-1.0134972,-0.04985354,-0.019921882
4130,262.627997,0.2769825,2.0299053,-1.0139529,-0.047599114,-0.01981599
4131,262.636754,0.2766474,2.0297937,-1.0143965,-0.046623405,-0.019110953
4132,262.64401599999997,0.2763168,2.0296862,-1.0148172,-0.045714106,-0.018235547
4133,262.656889,0.27582514,2.0295281,-1.0151836,-0.04312328,-0.015244443
4134,262.66799199999997,0.27536535,2.0293937,-1.0155275,-0.04074095,-0.013939098
4135,262.67688499999997,0.275089,2.0293293,-1.015928,-0.040147953,-0.013559903
4136,262.688096,0.274653,2.029216,-1.0162466,-0.04031529,-0.012577924
4137,262.69658699999997,0.27438116,2.0291612,-1.0166134,-0.040383153,-0.012046322
4138,262.708154,0.2739445,2.029067,-1.016885,-0.04053853,-0.010840337
4139,262.716569,0.27367318,2.0290263,-1.017241,-0.04123196,-0.010449981
4140,262.727966,0.2732267,2.0289407,-1.0175343,-0.04272784,-0.010839545
4141,262.736568,0.27293265,2.0288985,-1.0179111,-0.045012686,-0.010824222
4142,262.74793,0.27242506,2.0288055,-1.0181934,-0.048548616,-0.011211269
4143,262.756562,0.27208984,2.0287597,-1.018543,-0.049614526,-0.010877748
4144,262.763945,0.27174884,2.0287135,-1.0188847,-0.049718894,-0.011134061
4145,262.776832,0.27122042,2.0286167,-1.0191602,-0.049069677,-0.012581417
4146,262.78808699999996,0.27070677,2.0284925,-1.0194663,-0.046478476,-0.014641646
4147,262.800526,0.27023882,2.0283494,-1.0198044,-0.042425938,-0.01545911
4148,262.808063,0.2699748,2.0282643,-1.0202084,-0.039624717,-0.01548416
4149,262.81654299999997,0.26973635,2.028181,-1.0206249,-0.037129875,-0.015276711
4150,262.827919,0.2693734,2.0280385,-1.0209897,-0.03461867,-0.014755798
4151,262.83653,0.26917207,2.0279593,-1.0214049,-0.03331969,-0.013613848
4152,262.847936,0.26884484,2.0278409,-1.021747,-0.032795258,-0.011661993
4153,262.860567,0.26852483,2.0277412,-1.0220486,-0.03293276,-0.010049357
4154,262.86792099999997,0.26833135,2.0276966,-1.0223789,-0.033595,-0.008935959
4155,262.876806,0.26813376,2.0276558,-1.0226969,-0.03520669,-0.008333628
4156,262.88791599999996,0.26776662,2.0275853,-1.022876,-0.03842366,-0.0074019413
4157,262.896521,0.2675353,2.027556,-1.0231677,-0.039910477,-0.0069024283
4158,262.908034,0.26712912,2.0274966,-1.0233344,-0.040442742,-0.0070650345
4159,262.91648599999996,0.26689118,2.0274663,-1.0236388,-0.040107828,-0.007071685
4160,262.927891,0.2665,2.0274146,-1.0238446,-0.03871201,-0.0053959773
4161,262.936491,0.26628143,2.0273979,-1.0241779,-0.037321582,-0.0052830735
4162,262.947875,0.26592582,2.0273526,-1.0244572,-0.03580822,-0.00626732
4163,262.95653899999996,0.26573277,2.0273223,-1.0248488,-0.03441718,-0.007487313
4164,262.967848,0.26541892,2.02725,-1.025159,-0.03210276,-0.008290278
4165,262.97676,0.2652542,2.0272133,-1.025522,-0.030777633,-0.0069030547
4166,262.987866,0.2649716,2.0271692,-1.025726,-0.030695105,-0.004285059
4167,262.996466,0.26481164,2.0271633,-1.0259707,-0.03090645,-0.0036561773
4168,263.00804,0.26451918,2.02715,-1.0259721,-0.03173723,-0.0021868437
4169,263.016459,0.26434627,2.02716,-1.0260991,-0.032478888,-0.0020873437
4170,263.027833,0.26404116,2.027164,-1.025966,-0.031894624,-0.0011728368
4171,263.03646599999996,0.2638753,2.027181,-1.0260289,-0.030668622,-0.0015089703
4172,263.047824,0.26360202,2.0271728,-1.0258552,-0.02843869,-0.0040910775
4173,263.055813,0.2634653,2.0271485,-1.0258983,-0.025456274,-0.007890722
4174,263.068439,0.26328227,2.0270572,-1.0257127,-0.019227512,-0.010602274
4175,263.075997,0.26322252,2.0269976,-1.0257152,-0.016578132,-0.010240401
4176,263.088461,0.2631353,2.026914,-1.0254102,-0.0124454815,-0.0076365834
4177,263.09581399999996,0.26313046,2.026887,-1.0253422,-0.010154446,-0.005050873
4178,263.108698,0.26311022,2.0268497,-1.0249742,-0.007875152,-0.0055948063
4179,263.11578499999996,0.26314136,2.026821,-1.0248785,-0.006635701,-0.007549846
4180,263.12843399999997,0.2631545,2.0267487,-1.0245571,-0.00663693,-0.008312508
4181,263.135785,0.2631931,2.0267015,-1.024527,-0.0063858815,-0.009304686
4182,263.148415,0.26322374,2.0266168,-1.0242969,-0.0033058077,-0.008759161
4183,263.155779,0.26329222,2.026575,-1.0243357,-0.0020832422,-0.007864502
4184,263.168418,0.2633492,2.026522,-1.0241786,-0.0045134304,-0.0046209763
4185,263.17592099999996,0.2633943,2.0265248,-1.0242033,-0.007351569,-0.0009141617
4186,263.18839199999996,0.26337698,2.0265608,-1.0239711,-0.0111429775,0.0022144013
